age,income,caste,occupation,family_size,citizen_id,scheme_id,scheme_title,eligible
22,601270,st,farmer,7,C00305,Pradhan Mantri Kaushal Vikas Yojana (PMKVY),Pradhan Mantri Kaushal Vikas Yojana (PMKVY),0
22,601270,st,farmer,7,C00305,Prime Minister’s Employment Generation Programme (PMEGP),Prime Minister’s Employment Generation Programme (PMEGP),0
22,601270,st,farmer,7,C00305,National Career Service (NCS) Portal,National Career Service (NCS) Portal,0
22,601270,st,farmer,7,C00305,ASEEM (Aatmanirbhar Skilled Employee Employer Mapping),ASEEM (Aatmanirbhar Skilled Employee Employer Mapping),0
22,601270,st,farmer,7,C00305,DDU-GKY (Deen Dayal Upadhyaya Grameen Kaushalya Yojana),DDU-GKY (Deen Dayal Upadhyaya Grameen Kaushalya Yojana),0
22,601270,st,farmer,7,C00305,PM-DAKSH Yojana,PM-DAKSH Yojana,0
22,601270,st,farmer,7,C00305,STRIVE (Skills Strengthening for Industrial Value Enhancement),STRIVE (Skills Strengthening for Industrial Value Enhancement),0
22,601270,st,farmer,7,C00305,SANKALP Scheme,SANKALP Scheme,0
22,601270,st,farmer,7,C00305,National Apprenticeship Promotion Scheme (NAPS),National Apprenticeship Promotion Scheme (NAPS),0
22,601270,st,farmer,7,C00305,Jan Shikshan Sansthan (JSS),Jan Shikshan Sansthan (JSS),0
22,601270,st,farmer,7,C00305,PM Kaushal Kendra (PMKK),PM Kaushal Kendra (PMKK),0
22,601270,st,farmer,7,C00305,National SC-ST Hub (NSSH),National SC-ST Hub (NSSH),0
22,601270,st,farmer,7,C00305,SAMRATH (Textile Skill Development),SAMRATH (Textile Skill Development),0
22,601270,st,farmer,7,C00305,Self-Employment Lending (OBC/EBC),Self-Employment Lending (OBC/EBC),0
22,601270,st,farmer,7,C00305,Credit Guarantee for Micro Units (CGFMU),Credit Guarantee for Micro Units (CGFMU),0
22,601270,st,farmer,7,C00305,Yuva Nidhi Scheme,Yuva Nidhi Scheme,0
22,601270,st,farmer,7,C00305,Chief Minister’s Kaushalya Karnataka (CMKKY),Chief Minister’s Kaushalya Karnataka (CMKKY),0
22,601270,st,farmer,7,C00305,CMEGP (Self-Employment Generation),CMEGP (Self-Employment Generation),0
22,601270,st,farmer,7,C00305,Dr. Ambedkar Swavalambana Yojana,Dr. Ambedkar Swavalambana Yojana,0
22,601270,st,farmer,7,C00305,Samriddhi (Franchise-based Entrepreneurship),Samriddhi (Franchise-based Entrepreneurship),0
22,601270,st,farmer,7,C00305,KSTDC Tourist Taxi Scheme,KSTDC Tourist Taxi Scheme,0
22,601270,st,farmer,7,C00305,Devaraj Urs Development Corporation Startup Loan,Devaraj Urs Development Corporation Startup Loan,0
22,601270,st,farmer,7,C00305,Kayaka (SHG Enterprise Support),Kayaka (SHG Enterprise Support),0
22,601270,st,farmer,7,C00305,Badavara Bandhu (Zero Interest Loan for Start),Badavara Bandhu (Zero Interest Loan for Start),0
22,601270,st,farmer,7,C00305,Minority Development Corporation Self-Employment Scheme,Minority Development Corporation Self-Employment Scheme,0
22,601270,st,farmer,7,C00305,Ambedkar Self Employment for Physically Challenged,Ambedkar Self Employment for Physically Challenged,0
22,601270,st,farmer,7,C00305,Elevate (Startup Grants for Women/Tier-2),Elevate (Startup Grants for Women/Tier-2),0
22,601270,st,farmer,7,C00305,Unnati (Social Innovation Grants),Unnati (Social Innovation Grants),0
22,601270,st,farmer,7,C00305,Suvarna Kayaka,Suvarna Kayaka,0
22,601270,st,farmer,7,C00305,Madiwala Development Corporation Loan,Madiwala Development Corporation Loan,0
22,601270,st,farmer,7,C00305,MGNREGA,MGNREGA,0
22,601270,st,farmer,7,C00305,PM Shram Yogi Maan-Dhan (PM-SYM),PM Shram Yogi Maan-Dhan (PM-SYM),0
22,601270,st,farmer,7,C00305,Ayushman Bharat-PMJAY,Ayushman Bharat-PMJAY,0
22,601270,st,farmer,7,C00305,PM Jeevan Jyoti Bima Yojana (PMJJBY),PM Jeevan Jyoti Bima Yojana (PMJJBY),1
22,601270,st,farmer,7,C00305,PM Suraksha Bima Yojana (PMSBY),PM Suraksha Bima Yojana (PMSBY),1
22,601270,st,farmer,7,C00305,PM Awas Yojana - Gramin (PMAY-G),PM Awas Yojana - Gramin (PMAY-G),1
22,601270,st,farmer,7,C00305,PM SVANidhi,PM SVANidhi,0
22,601270,st,farmer,7,C00305,DDU-GKY (Skill Training),DDU-GKY (Skill Training),0
22,601270,st,farmer,7,C00305,Atal Pension Yojana (APY),Atal Pension Yojana (APY),1
22,601270,st,farmer,7,C00305,PM Ujjwala Yojana,PM Ujjwala Yojana,1
22,601270,st,farmer,7,C00305,National Food Security Act (NFSA),National Food Security Act (NFSA),1
22,601270,st,farmer,7,C00305,PM Garib Kalyan Anna Yojana,PM Garib Kalyan Anna Yojana,1
22,601270,st,farmer,7,C00305,Deendayal Antyodaya Yojana (NULM),Deendayal Antyodaya Yojana (NULM),1
22,601270,st,farmer,7,C00305,National Social Assistance Programme,National Social Assistance Programme,1
22,601270,st,farmer,7,C00305,PM-eBus Sewa,PM-eBus Sewa,1
22,601270,st,farmer,7,C00305,Gig Workers Social Security Act,Gig Workers Social Security Act,0
22,601270,st,farmer,7,C00305,BOCW Pension Scheme,BOCW Pension Scheme,0
22,601270,st,farmer,7,C00305,Accident Compensation (BOCW),Accident Compensation (BOCW),0
22,601270,st,farmer,7,C00305,Educational Assistance for Workers' Children,Educational Assistance for Workers' Children,0
22,601270,st,farmer,7,C00305,Maternity Benefits for Registered Workers,Maternity Benefits for Registered Workers,0
22,601270,st,farmer,7,C00305,Marriage Assistance for Workers,Marriage Assistance for Workers,0
22,601270,st,farmer,7,C00305,Ambedkar Labour Assistance,Ambedkar Labour Assistance,0
22,601270,st,farmer,7,C00305,Thayi Bhagya,Thayi Bhagya,1
22,601270,st,farmer,7,C00305,Udyogini Scheme,Udyogini Scheme,0
22,601270,st,farmer,7,C00305,Kayaka Scheme,Kayaka Scheme,0
22,601270,st,farmer,7,C00305,Badavara Bandhu,Badavara Bandhu,0
22,601270,st,farmer,7,C00305,Charmashilpa Scheme,Charmashilpa Scheme,0
22,601270,st,farmer,7,C00305,Madilu Kit,Madilu Kit,1
22,601270,st,farmer,7,C00305,Bus Pass for Building Workers,Bus Pass for Building Workers,0
22,601270,st,farmer,7,C00305,Karnataka Labour Welfare Board Educational Assistance,Karnataka Labour Welfare Board Educational Assistance,0
10,160698,st,student,6,C00306,PM-Kisan Samman Nidhi,PM-Kisan Samman Nidhi,0
10,160698,st,student,6,C00306,Pradhan Mantri Fasal Bima Yojana (PMFBY),Pradhan Mantri Fasal Bima Yojana (PMFBY),0
10,160698,st,student,6,C00306,Kisan Credit Card (KCC),Kisan Credit Card (KCC),0
10,160698,st,student,6,C00306,Soil Health Card Scheme,Soil Health Card Scheme,0
10,160698,st,student,6,C00306,PM Krishi Sinchai Yojana (PMKSY),PM Krishi Sinchai Yojana (PMKSY),0
10,160698,st,student,6,C00306,E-NAM (National Agriculture Market),E-NAM (National Agriculture Market),0
10,160698,st,student,6,C00306,Paramparagat Krishi Vikas Yojana (PKVY),Paramparagat Krishi Vikas Yojana (PKVY),0
10,160698,st,student,6,C00306,PM-KISAN Maandhan Yojana,PM-KISAN Maandhan Yojana,0
10,160698,st,student,6,C00306,Agri-Infrastructure Fund,Agri-Infrastructure Fund,0
10,160698,st,student,6,C00306,PM Matsya Sampada Yojana,PM Matsya Sampada Yojana,0
10,160698,st,student,6,C00306,PM-AASHA,PM-AASHA,0
10,160698,st,student,6,C00306,National Food Security Mission,National Food Security Mission,0
10,160698,st,student,6,C00306,Micro Irrigation Fund,Micro Irrigation Fund,0
10,160698,st,student,6,C00306,Mission for Integrated Development of Horticulture,Mission for Integrated Development of Horticulture,0
10,160698,st,student,6,C00306,Kisan Urja Suraksha evam Utthaan Mahabhiyan (PM-KUSUM),Kisan Urja Suraksha evam Utthaan Mahabhiyan (PM-KUSUM),0
10,160698,st,student,6,C00306,Raitha Vidyanidhi Scholarship,Raitha Vidyanidhi Scholarship,0
10,160698,st,student,6,C00306,Krishi Bhagya,Krishi Bhagya,0
10,160698,st,student,6,C00306,Pashu Bhagya,Pashu Bhagya,0
10,160698,st,student,6,C00306,Milk Incentive Scheme,Milk Incentive Scheme,0
10,160698,st,student,6,C00306,Ganga Kalyana Scheme,Ganga Kalyana Scheme,0
10,160698,st,student,6,C00306,Raitha Siri,Raitha Siri,0
10,160698,st,student,6,C00306,Krushi Aranya Protsaha Yojane,Krushi Aranya Protsaha Yojane,0
10,160698,st,student,6,C00306,Surya Raitha,Surya Raitha,0
10,160698,st,student,6,C00306,Raitha Sanjeevini (Accident Insurance),Raitha Sanjeevini (Accident Insurance),0
10,160698,st,student,6,C00306,Krishi Yantra Dhare,Krishi Yantra Dhare,0
10,160698,st,student,6,C00306,Savayava Bhagya,Savayava Bhagya,0
10,160698,st,student,6,C00306,Krishi Navodyama,Krishi Navodyama,0
10,160698,st,student,6,C00306,Bhoo Chetana,Bhoo Chetana,0
10,160698,st,student,6,C00306,Suvarna Gramodaya,Suvarna Gramodaya,0
10,160698,st,student,6,C00306,Karnataka State Agriculture Marketing Board Loans,Karnataka State Agriculture Marketing Board Loans,0
10,160698,st,student,6,C00306,PM MUDRA Yojana (PMMY),PM MUDRA Yojana (PMMY),0
10,160698,st,student,6,C00306,PMEGP (Prime Minister Employment Generation Programme),PMEGP (Prime Minister Employment Generation Programme),0
10,160698,st,student,6,C00306,Stand-Up India Scheme,Stand-Up India Scheme,0
10,160698,st,student,6,C00306,PM Vishwakarma Scheme,PM Vishwakarma Scheme,0
10,160698,st,student,6,C00306,Credit Guarantee Fund Trust for Micro and Small Enterprises (CGTMSE),Credit Guarantee Fund Trust for Micro and Small Enterprises (CGTMSE),0
10,160698,st,student,6,C00306,MSME Champion Scheme,MSME Champion Scheme,0
10,160698,st,student,6,C00306,SFURTI (Cluster Development),SFURTI (Cluster Development),0
10,160698,st,student,6,C00306,Startup India Seed Fund,Startup India Seed Fund,0
10,160698,st,student,6,C00306,PM Formalization of Micro Food Processing Enterprises (PMFME),PM Formalization of Micro Food Processing Enterprises (PMFME),0
10,160698,st,student,6,C00306,ASPIRE Scheme,ASPIRE Scheme,0
10,160698,st,student,6,C00306,ZED Certification Scheme,ZED Certification Scheme,0
10,160698,st,student,6,C00306,NSIC Marketing Assistance,NSIC Marketing Assistance,0
10,160698,st,student,6,C00306,CLCSS (Credit Linked Capital Subsidy Scheme),CLCSS (Credit Linked Capital Subsidy Scheme),0
10,160698,st,student,6,C00306,One District One Product (ODOP),One District One Product (ODOP),0
10,160698,st,student,6,C00306,Self Employment Lending (National Corporations),Self Employment Lending (National Corporations),1
10,160698,st,student,6,C00306,Chief Minister’s Self Employment Generation Programme (CMEGP),Chief Minister’s Self Employment Generation Programme (CMEGP),0
10,160698,st,student,6,C00306,Udyogini (Women Welfare),Udyogini (Women Welfare),0
10,160698,st,student,6,C00306,KMDC Self-Employment Loan,KMDC Self-Employment Loan,0
10,160698,st,student,6,C00306,Dr. Ambedkar Development Corporation Self-Employment Scheme,Dr. Ambedkar Development Corporation Self-Employment Scheme,0
10,160698,st,student,6,C00306,Vishwakarma Communities Development Loan,Vishwakarma Communities Development Loan,0
10,160698,st,student,6,C00306,KSTDC Tourist Taxi Scheme,KSTDC Tourist Taxi Scheme,0
10,160698,st,student,6,C00306,Unnati Scheme (Social Startups),Unnati Scheme (Social Startups),0
10,160698,st,student,6,C00306,Badavara Bandhu (Mobile Bank),Badavara Bandhu (Mobile Bank),0
10,160698,st,student,6,C00306,Devaraj Urs Backward Classes Development Direct Loan,Devaraj Urs Backward Classes Development Direct Loan,0
10,160698,st,student,6,C00306,Karnataka Handloom Development Corporation (KHDC) Support,Karnataka Handloom Development Corporation (KHDC) Support,0
10,160698,st,student,6,C00306,Cauvery Handicrafts (KSHDCL) Artisan Kits,Cauvery Handicrafts (KSHDCL) Artisan Kits,0
10,160698,st,student,6,C00306,Elevate (Startup Karnataka),Elevate (Startup Karnataka),0
10,160698,st,student,6,C00306,Kayaka Scheme (SHG Support),Kayaka Scheme (SHG Support),0
10,160698,st,student,6,C00306,Rural Artisan Direct Loan,Rural Artisan Direct Loan,0
10,160698,st,student,6,C00306,Karnataka Leather Industries (LIDKAR) Support,Karnataka Leather Industries (LIDKAR) Support,0
10,160698,st,student,6,C00306,National Means-cum-Merit Scholarship (NMMSS),National Means-cum-Merit Scholarship (NMMSS),1
10,160698,st,student,6,C00306,PM-USP (Scholarship for College Students),PM-USP (Scholarship for College Students),1
10,160698,st,student,6,C00306,PM-Vidyalaxmi,PM-Vidyalaxmi,1
10,160698,st,student,6,C00306,Central Sector Interest Subsidy (CSIS),Central Sector Interest Subsidy (CSIS),1
10,160698,st,student,6,C00306,PM-YASASVI Scholarship,PM-YASASVI Scholarship,0
10,160698,st,student,6,C00306,National Apprenticeship Promotion Scheme (NAPS),National Apprenticeship Promotion Scheme (NAPS),0
10,160698,st,student,6,C00306,Sukanya Samriddhi Yojana,Sukanya Samriddhi Yojana,1
10,160698,st,student,6,C00306,PM CARES for Children,PM CARES for Children,1
10,160698,st,student,6,C00306,Pragati Scholarship for Girls,Pragati Scholarship for Girls,1
10,160698,st,student,6,C00306,Saksham Scholarship,Saksham Scholarship,1
10,160698,st,student,6,C00306,National Overseas Scholarship,National Overseas Scholarship,0
10,160698,st,student,6,C00306,INSPIRE Scholarship,INSPIRE Scholarship,1
10,160698,st,student,6,C00306,Post-Matric Scholarship for Minorities,Post-Matric Scholarship for Minorities,1
10,160698,st,student,6,C00306,Kishore Vaigyanik Protsahan Yojana (KVPY),Kishore Vaigyanik Protsahan Yojana (KVPY),1
10,160698,st,student,6,C00306,Junior Research Fellowship (NET-JRF),Junior Research Fellowship (NET-JRF),1
10,160698,st,student,6,C00306,SSP Post-Matric Scholarship,SSP Post-Matric Scholarship,1
10,160698,st,student,6,C00306,Vidyasiri (Food & Accommodation),Vidyasiri (Food & Accommodation),1
10,160698,st,student,6,C00306,Arivu Education Loan Scheme,Arivu Education Loan Scheme,1
10,160698,st,student,6,C00306,Prabuddha Overseas Scholarship,Prabuddha Overseas Scholarship,1
10,160698,st,student,6,C00306,Free Laptops for SC/ST Students,Free Laptops for SC/ST Students,1
10,160698,st,student,6,C00306,Incentive for SSLC & 2nd PUC (Minority),Incentive for SSLC & 2nd PUC (Minority),1
10,160698,st,student,6,C00306,PhD Fellowship (Social Welfare Board),PhD Fellowship (Social Welfare Board),0
10,160698,st,student,6,C00306,SSP Pre-Matric Scholarship,SSP Pre-Matric Scholarship,1
10,160698,st,student,6,C00306,Chief Minister’s Kaushalya Karnataka (CMKKY),Chief Minister’s Kaushalya Karnataka (CMKKY),0
10,160698,st,student,6,C00306,Kittur Rani Chennamma Award,Kittur Rani Chennamma Award,1
10,160698,st,student,6,C00306,Samriddhi Scheme (SC/ST Startups),Samriddhi Scheme (SC/ST Startups),1
10,160698,st,student,6,C00306,Free Cycle Scheme,Free Cycle Scheme,1
10,160698,st,student,6,C00306,D. Devaraj Urs Foreign Education Scholarship,D. Devaraj Urs Foreign Education Scholarship,1
10,160698,st,student,6,C00306,Adarsha Vidyalaya Entrance Fellowship,Adarsha Vidyalaya Entrance Fellowship,1
10,160698,st,student,6,C00306,Vidyasiri Rural Hostel maintenance,Vidyasiri Rural Hostel maintenance,1
10,160698,st,student,6,C00306,Pradhan Mantri Kaushal Vikas Yojana (PMKVY),Pradhan Mantri Kaushal Vikas Yojana (PMKVY),0
10,160698,st,student,6,C00306,Prime Minister’s Employment Generation Programme (PMEGP),Prime Minister’s Employment Generation Programme (PMEGP),0
10,160698,st,student,6,C00306,National Career Service (NCS) Portal,National Career Service (NCS) Portal,1
10,160698,st,student,6,C00306,ASEEM (Aatmanirbhar Skilled Employee Employer Mapping),ASEEM (Aatmanirbhar Skilled Employee Employer Mapping),0
10,160698,st,student,6,C00306,DDU-GKY (Deen Dayal Upadhyaya Grameen Kaushalya Yojana),DDU-GKY (Deen Dayal Upadhyaya Grameen Kaushalya Yojana),0
10,160698,st,student,6,C00306,PM-DAKSH Yojana,PM-DAKSH Yojana,0
10,160698,st,student,6,C00306,STRIVE (Skills Strengthening for Industrial Value Enhancement),STRIVE (Skills Strengthening for Industrial Value Enhancement),1
10,160698,st,student,6,C00306,SANKALP Scheme,SANKALP Scheme,1
10,160698,st,student,6,C00306,National Apprenticeship Promotion Scheme (NAPS),National Apprenticeship Promotion Scheme (NAPS),0
10,160698,st,student,6,C00306,Jan Shikshan Sansthan (JSS),Jan Shikshan Sansthan (JSS),0
10,160698,st,student,6,C00306,PM Kaushal Kendra (PMKK),PM Kaushal Kendra (PMKK),1
10,160698,st,student,6,C00306,National SC-ST Hub (NSSH),National SC-ST Hub (NSSH),0
10,160698,st,student,6,C00306,SAMRATH (Textile Skill Development),SAMRATH (Textile Skill Development),0
10,160698,st,student,6,C00306,Self-Employment Lending (OBC/EBC),Self-Employment Lending (OBC/EBC),0
10,160698,st,student,6,C00306,Credit Guarantee for Micro Units (CGFMU),Credit Guarantee for Micro Units (CGFMU),0
10,160698,st,student,6,C00306,Yuva Nidhi Scheme,Yuva Nidhi Scheme,0
10,160698,st,student,6,C00306,Chief Minister’s Kaushalya Karnataka (CMKKY),Chief Minister’s Kaushalya Karnataka (CMKKY),0
10,160698,st,student,6,C00306,CMEGP (Self-Employment Generation),CMEGP (Self-Employment Generation),0
10,160698,st,student,6,C00306,Dr. Ambedkar Swavalambana Yojana,Dr. Ambedkar Swavalambana Yojana,0
10,160698,st,student,6,C00306,Samriddhi (Franchise-based Entrepreneurship),Samriddhi (Franchise-based Entrepreneurship),0
10,160698,st,student,6,C00306,KSTDC Tourist Taxi Scheme,KSTDC Tourist Taxi Scheme,0
10,160698,st,student,6,C00306,Devaraj Urs Development Corporation Startup Loan,Devaraj Urs Development Corporation Startup Loan,0
10,160698,st,student,6,C00306,Kayaka (SHG Enterprise Support),Kayaka (SHG Enterprise Support),0
10,160698,st,student,6,C00306,Badavara Bandhu (Zero Interest Loan for Start),Badavara Bandhu (Zero Interest Loan for Start),0
10,160698,st,student,6,C00306,Minority Development Corporation Self-Employment Scheme,Minority Development Corporation Self-Employment Scheme,0
10,160698,st,student,6,C00306,Ambedkar Self Employment for Physically Challenged,Ambedkar Self Employment for Physically Challenged,0
10,160698,st,student,6,C00306,Elevate (Startup Grants for Women/Tier-2),Elevate (Startup Grants for Women/Tier-2),0
10,160698,st,student,6,C00306,Unnati (Social Innovation Grants),Unnati (Social Innovation Grants),0
10,160698,st,student,6,C00306,Suvarna Kayaka,Suvarna Kayaka,0
10,160698,st,student,6,C00306,Madiwala Development Corporation Loan,Madiwala Development Corporation Loan,0
10,160698,st,student,6,C00306,MGNREGA,MGNREGA,0
10,160698,st,student,6,C00306,PM Shram Yogi Maan-Dhan (PM-SYM),PM Shram Yogi Maan-Dhan (PM-SYM),0
10,160698,st,student,6,C00306,Ayushman Bharat-PMJAY,Ayushman Bharat-PMJAY,0
10,160698,st,student,6,C00306,PM Jeevan Jyoti Bima Yojana (PMJJBY),PM Jeevan Jyoti Bima Yojana (PMJJBY),0
10,160698,st,student,6,C00306,PM Suraksha Bima Yojana (PMSBY),PM Suraksha Bima Yojana (PMSBY),0
10,160698,st,student,6,C00306,PM Awas Yojana - Gramin (PMAY-G),PM Awas Yojana - Gramin (PMAY-G),1
10,160698,st,student,6,C00306,PM SVANidhi,PM SVANidhi,0
10,160698,st,student,6,C00306,DDU-GKY (Skill Training),DDU-GKY (Skill Training),0
10,160698,st,student,6,C00306,Atal Pension Yojana (APY),Atal Pension Yojana (APY),0
10,160698,st,student,6,C00306,PM Ujjwala Yojana,PM Ujjwala Yojana,1
10,160698,st,student,6,C00306,National Food Security Act (NFSA),National Food Security Act (NFSA),1
10,160698,st,student,6,C00306,PM Garib Kalyan Anna Yojana,PM Garib Kalyan Anna Yojana,1
10,160698,st,student,6,C00306,Deendayal Antyodaya Yojana (NULM),Deendayal Antyodaya Yojana (NULM),1
10,160698,st,student,6,C00306,National Social Assistance Programme,National Social Assistance Programme,1
10,160698,st,student,6,C00306,PM-eBus Sewa,PM-eBus Sewa,1
10,160698,st,student,6,C00306,Gig Workers Social Security Act,Gig Workers Social Security Act,0
10,160698,st,student,6,C00306,BOCW Pension Scheme,BOCW Pension Scheme,0
10,160698,st,student,6,C00306,Accident Compensation (BOCW),Accident Compensation (BOCW),0
10,160698,st,student,6,C00306,Educational Assistance for Workers' Children,Educational Assistance for Workers' Children,0
10,160698,st,student,6,C00306,Maternity Benefits for Registered Workers,Maternity Benefits for Registered Workers,0
10,160698,st,student,6,C00306,Marriage Assistance for Workers,Marriage Assistance for Workers,0
10,160698,st,student,6,C00306,Ambedkar Labour Assistance,Ambedkar Labour Assistance,0
10,160698,st,student,6,C00306,Thayi Bhagya,Thayi Bhagya,1
10,160698,st,student,6,C00306,Udyogini Scheme,Udyogini Scheme,0
10,160698,st,student,6,C00306,Kayaka Scheme,Kayaka Scheme,0
10,160698,st,student,6,C00306,Badavara Bandhu,Badavara Bandhu,0
10,160698,st,student,6,C00306,Charmashilpa Scheme,Charmashilpa Scheme,0
10,160698,st,student,6,C00306,Madilu Kit,Madilu Kit,1
10,160698,st,student,6,C00306,Bus Pass for Building Workers,Bus Pass for Building Workers,0
10,160698,st,student,6,C00306,Karnataka Labour Welfare Board Educational Assistance,Karnataka Labour Welfare Board Educational Assistance,0
8,91654,general,student,8,C00307,PM-Kisan Samman Nidhi,PM-Kisan Samman Nidhi,0
8,91654,general,student,8,C00307,Pradhan Mantri Fasal Bima Yojana (PMFBY),Pradhan Mantri Fasal Bima Yojana (PMFBY),0
8,91654,general,student,8,C00307,Kisan Credit Card (KCC),Kisan Credit Card (KCC),0
8,91654,general,student,8,C00307,Soil Health Card Scheme,Soil Health Card Scheme,0
8,91654,general,student,8,C00307,PM Krishi Sinchai Yojana (PMKSY),PM Krishi Sinchai Yojana (PMKSY),0
8,91654,general,student,8,C00307,E-NAM (National Agriculture Market),E-NAM (National Agriculture Market),0
8,91654,general,student,8,C00307,Paramparagat Krishi Vikas Yojana (PKVY),Paramparagat Krishi Vikas Yojana (PKVY),0
8,91654,general,student,8,C00307,PM-KISAN Maandhan Yojana,PM-KISAN Maandhan Yojana,0
8,91654,general,student,8,C00307,Agri-Infrastructure Fund,Agri-Infrastructure Fund,0
8,91654,general,student,8,C00307,PM Matsya Sampada Yojana,PM Matsya Sampada Yojana,0
8,91654,general,student,8,C00307,PM-AASHA,PM-AASHA,0
8,91654,general,student,8,C00307,National Food Security Mission,National Food Security Mission,0
8,91654,general,student,8,C00307,Micro Irrigation Fund,Micro Irrigation Fund,0
8,91654,general,student,8,C00307,Mission for Integrated Development of Horticulture,Mission for Integrated Development of Horticulture,0
8,91654,general,student,8,C00307,Kisan Urja Suraksha evam Utthaan Mahabhiyan (PM-KUSUM),Kisan Urja Suraksha evam Utthaan Mahabhiyan (PM-KUSUM),0
8,91654,general,student,8,C00307,Raitha Vidyanidhi Scholarship,Raitha Vidyanidhi Scholarship,0
8,91654,general,student,8,C00307,Krishi Bhagya,Krishi Bhagya,0
8,91654,general,student,8,C00307,Pashu Bhagya,Pashu Bhagya,0
8,91654,general,student,8,C00307,Milk Incentive Scheme,Milk Incentive Scheme,0
8,91654,general,student,8,C00307,Ganga Kalyana Scheme,Ganga Kalyana Scheme,0
8,91654,general,student,8,C00307,Raitha Siri,Raitha Siri,0
8,91654,general,student,8,C00307,Krushi Aranya Protsaha Yojane,Krushi Aranya Protsaha Yojane,0
8,91654,general,student,8,C00307,Surya Raitha,Surya Raitha,0
8,91654,general,student,8,C00307,Raitha Sanjeevini (Accident Insurance),Raitha Sanjeevini (Accident Insurance),0
8,91654,general,student,8,C00307,Krishi Yantra Dhare,Krishi Yantra Dhare,0
8,91654,general,student,8,C00307,Savayava Bhagya,Savayava Bhagya,0
8,91654,general,student,8,C00307,Krishi Navodyama,Krishi Navodyama,0
8,91654,general,student,8,C00307,Bhoo Chetana,Bhoo Chetana,0
8,91654,general,student,8,C00307,Suvarna Gramodaya,Suvarna Gramodaya,0
8,91654,general,student,8,C00307,Karnataka State Agriculture Marketing Board Loans,Karnataka State Agriculture Marketing Board Loans,0
8,91654,general,student,8,C00307,PM MUDRA Yojana (PMMY),PM MUDRA Yojana (PMMY),0
8,91654,general,student,8,C00307,PMEGP (Prime Minister Employment Generation Programme),PMEGP (Prime Minister Employment Generation Programme),0
8,91654,general,student,8,C00307,Stand-Up India Scheme,Stand-Up India Scheme,0
8,91654,general,student,8,C00307,PM Vishwakarma Scheme,PM Vishwakarma Scheme,0
8,91654,general,student,8,C00307,Credit Guarantee Fund Trust for Micro and Small Enterprises (CGTMSE),Credit Guarantee Fund Trust for Micro and Small Enterprises (CGTMSE),0
8,91654,general,student,8,C00307,MSME Champion Scheme,MSME Champion Scheme,0
8,91654,general,student,8,C00307,SFURTI (Cluster Development),SFURTI (Cluster Development),0
8,91654,general,student,8,C00307,Startup India Seed Fund,Startup India Seed Fund,0
8,91654,general,student,8,C00307,PM Formalization of Micro Food Processing Enterprises (PMFME),PM Formalization of Micro Food Processing Enterprises (PMFME),0
8,91654,general,student,8,C00307,ASPIRE Scheme,ASPIRE Scheme,0
8,91654,general,student,8,C00307,ZED Certification Scheme,ZED Certification Scheme,0
8,91654,general,student,8,C00307,NSIC Marketing Assistance,NSIC Marketing Assistance,0
8,91654,general,student,8,C00307,CLCSS (Credit Linked Capital Subsidy Scheme),CLCSS (Credit Linked Capital Subsidy Scheme),0
8,91654,general,student,8,C00307,One District One Product (ODOP),One District One Product (ODOP),0
8,91654,general,student,8,C00307,Self Employment Lending (National Corporations),Self Employment Lending (National Corporations),0
8,91654,general,student,8,C00307,Chief Minister’s Self Employment Generation Programme (CMEGP),Chief Minister’s Self Employment Generation Programme (CMEGP),0
8,91654,general,student,8,C00307,Udyogini (Women Welfare),Udyogini (Women Welfare),0
8,91654,general,student,8,C00307,KMDC Self-Employment Loan,KMDC Self-Employment Loan,0
8,91654,general,student,8,C00307,Dr. Ambedkar Development Corporation Self-Employment Scheme,Dr. Ambedkar Development Corporation Self-Employment Scheme,0
8,91654,general,student,8,C00307,Vishwakarma Communities Development Loan,Vishwakarma Communities Development Loan,0
8,91654,general,student,8,C00307,KSTDC Tourist Taxi Scheme,KSTDC Tourist Taxi Scheme,0
8,91654,general,student,8,C00307,Unnati Scheme (Social Startups),Unnati Scheme (Social Startups),0
8,91654,general,student,8,C00307,Badavara Bandhu (Mobile Bank),Badavara Bandhu (Mobile Bank),0
8,91654,general,student,8,C00307,Devaraj Urs Backward Classes Development Direct Loan,Devaraj Urs Backward Classes Development Direct Loan,0
8,91654,general,student,8,C00307,Karnataka Handloom Development Corporation (KHDC) Support,Karnataka Handloom Development Corporation (KHDC) Support,0
8,91654,general,student,8,C00307,Cauvery Handicrafts (KSHDCL) Artisan Kits,Cauvery Handicrafts (KSHDCL) Artisan Kits,0
8,91654,general,student,8,C00307,Elevate (Startup Karnataka),Elevate (Startup Karnataka),0
8,91654,general,student,8,C00307,Kayaka Scheme (SHG Support),Kayaka Scheme (SHG Support),0
8,91654,general,student,8,C00307,Rural Artisan Direct Loan,Rural Artisan Direct Loan,0
8,91654,general,student,8,C00307,Karnataka Leather Industries (LIDKAR) Support,Karnataka Leather Industries (LIDKAR) Support,0
8,91654,general,student,8,C00307,National Means-cum-Merit Scholarship (NMMSS),National Means-cum-Merit Scholarship (NMMSS),1
8,91654,general,student,8,C00307,PM-USP (Scholarship for College Students),PM-USP (Scholarship for College Students),1
8,91654,general,student,8,C00307,PM-Vidyalaxmi,PM-Vidyalaxmi,1
